id,method,requirement,node,gold,subject,tool,category,decision,callerT,callerN,callerE,calleeT,calleeN,calleeE
2596,de.java_chess.javaChess.renderer2d.ChessBoardRenderer2D.setBoard(Lde/java_chess/javaChess/board/Board;)V,R3,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2597,de.java_chess.javaChess.renderer2d.ChessBoardRenderer2D.setBoard(Lde/java_chess/javaChess/board/Board;)V,R4,leaf,N,N,F,LeafBoundary,IN,0,1,0,0,0,0
2598,de.java_chess.javaChess.renderer2d.ChessBoardRenderer2D.setBoard(Lde/java_chess/javaChess/board/Board;)V,R5,leaf,T,T,F,LeafBoundary,IT,1,0,0,0,0,0
2599,de.java_chess.javaChess.renderer2d.ChessBoardRenderer2D.setBoard(Lde/java_chess/javaChess/board/Board;)V,R6,leaf,T,T,F,LeafBoundary,IT,1,0,0,0,0,0
2600,de.java_chess.javaChess.renderer2d.ChessBoardRenderer2D.setBoard(Lde/java_chess/javaChess/board/Board;)V,R7,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2601,de.java_chess.javaChess.renderer2d.ChessSet.-init-(Ljava/awt/Component;)V,R0,inner,T,T,F,InnerBoundary,IT,0,1,0,2,0,0
2602,de.java_chess.javaChess.renderer2d.ChessSet.-init-(Ljava/awt/Component;)V,R1,inner,N,N,F,InnerBoundary,IN,1,0,0,0,2,0
2603,de.java_chess.javaChess.renderer2d.ChessSet.-init-(Ljava/awt/Component;)V,R2,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,2,0
2604,de.java_chess.javaChess.renderer2d.ChessSet.-init-(Ljava/awt/Component;)V,R3,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,2,0
2605,de.java_chess.javaChess.renderer2d.ChessSet.-init-(Ljava/awt/Component;)V,R4,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,2,0
2606,de.java_chess.javaChess.renderer2d.ChessSet.-init-(Ljava/awt/Component;)V,R5,inner,N,N,F,InnerBoundary,IN,1,0,0,0,2,0
2607,de.java_chess.javaChess.renderer2d.ChessSet.-init-(Ljava/awt/Component;)V,R6,inner,N,N,F,InnerBoundary,IN,1,0,0,0,2,0
2608,de.java_chess.javaChess.renderer2d.ChessSet.-init-(Ljava/awt/Component;)V,R7,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,2,0
2609,de.java_chess.javaChess.renderer2d.ControlLayer$1.-init-(Lde/java_chess/javaChess/renderer2d/ControlLayer;)V,R0,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2610,de.java_chess.javaChess.renderer2d.ControlLayer$1.-init-(Lde/java_chess/javaChess/renderer2d/ControlLayer;)V,R1,leaf,N,N,T,LeafPureSurroundedT,IN,1,0,0,0,0,0
2611,de.java_chess.javaChess.renderer2d.ControlLayer$1.-init-(Lde/java_chess/javaChess/renderer2d/ControlLayer;)V,R2,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2612,de.java_chess.javaChess.renderer2d.ControlLayer$1.-init-(Lde/java_chess/javaChess/renderer2d/ControlLayer;)V,R3,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2613,de.java_chess.javaChess.renderer2d.ControlLayer$1.-init-(Lde/java_chess/javaChess/renderer2d/ControlLayer;)V,R4,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2614,de.java_chess.javaChess.renderer2d.ControlLayer$1.-init-(Lde/java_chess/javaChess/renderer2d/ControlLayer;)V,R5,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2615,de.java_chess.javaChess.renderer2d.ControlLayer$1.-init-(Lde/java_chess/javaChess/renderer2d/ControlLayer;)V,R6,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2616,de.java_chess.javaChess.renderer2d.ControlLayer$1.-init-(Lde/java_chess/javaChess/renderer2d/ControlLayer;)V,R7,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2617,de.java_chess.javaChess.renderer2d.ControlLayer$1.mouseClicked(Ljava/awt/event/MouseEvent;)V,R0,inner,T,T,F,InnerBoundary,IT,0,1,0,1,0,0
2618,de.java_chess.javaChess.renderer2d.ControlLayer$1.mouseClicked(Ljava/awt/event/MouseEvent;)V,R1,inner,N,N,F,InnerBoundary,IN,0,1,0,1,0,0
2619,de.java_chess.javaChess.renderer2d.ControlLayer$1.mouseClicked(Ljava/awt/event/MouseEvent;)V,R2,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2620,de.java_chess.javaChess.renderer2d.ControlLayer$1.mouseClicked(Ljava/awt/event/MouseEvent;)V,R3,inner,N,N,F,InnerBoundary,IN,1,0,0,0,1,0
2621,de.java_chess.javaChess.renderer2d.ControlLayer$1.mouseClicked(Ljava/awt/event/MouseEvent;)V,R4,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2622,de.java_chess.javaChess.renderer2d.ControlLayer$1.mouseClicked(Ljava/awt/event/MouseEvent;)V,R5,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2623,de.java_chess.javaChess.renderer2d.ControlLayer$1.mouseClicked(Ljava/awt/event/MouseEvent;)V,R6,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2624,de.java_chess.javaChess.renderer2d.ControlLayer$1.mouseClicked(Ljava/awt/event/MouseEvent;)V,R7,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2625,de.java_chess.javaChess.renderer2d.ControlLayer$2.-init-(ILde/java_chess/javaChess/renderer2d/ControlLayer;)V,R0,leaf,T,T,F,LeafBoundary,IT,1,0,0,0,0,0
2626,de.java_chess.javaChess.renderer2d.ControlLayer$2.-init-(ILde/java_chess/javaChess/renderer2d/ControlLayer;)V,R1,leaf,T,T,N,LeafPureSurroundedN,IT,0,1,0,0,0,0
2627,de.java_chess.javaChess.renderer2d.ControlLayer$2.-init-(ILde/java_chess/javaChess/renderer2d/ControlLayer;)V,R2,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2628,de.java_chess.javaChess.renderer2d.ControlLayer$2.-init-(ILde/java_chess/javaChess/renderer2d/ControlLayer;)V,R3,leaf,N,N,F,LeafBoundary,IN,0,1,0,0,0,0
2629,de.java_chess.javaChess.renderer2d.ControlLayer$2.-init-(ILde/java_chess/javaChess/renderer2d/ControlLayer;)V,R4,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2630,de.java_chess.javaChess.renderer2d.ControlLayer$2.-init-(ILde/java_chess/javaChess/renderer2d/ControlLayer;)V,R5,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2631,de.java_chess.javaChess.renderer2d.ControlLayer$2.-init-(ILde/java_chess/javaChess/renderer2d/ControlLayer;)V,R6,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2632,de.java_chess.javaChess.renderer2d.ControlLayer$2.-init-(ILde/java_chess/javaChess/renderer2d/ControlLayer;)V,R7,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2633,de.java_chess.javaChess.renderer2d.ControlLayer$2.run()V,R0,root,T,T,E,,,0,0,0,3,0,1
2634,de.java_chess.javaChess.renderer2d.ControlLayer$2.run()V,R1,root,T,T,E,,,0,0,0,2,1,1
2635,de.java_chess.javaChess.renderer2d.ControlLayer$2.run()V,R2,root,N,N,E,,,0,0,0,0,3,1
2636,de.java_chess.javaChess.renderer2d.ControlLayer$2.run()V,R3,root,N,N,E,,,0,0,0,2,1,1
2637,de.java_chess.javaChess.renderer2d.ControlLayer$2.run()V,R4,root,N,N,E,,,0,0,0,0,3,1
2638,de.java_chess.javaChess.renderer2d.ControlLayer$2.run()V,R5,root,T,T,E,,,0,0,0,3,0,1
2639,de.java_chess.javaChess.renderer2d.ControlLayer$2.run()V,R6,root,T,T,E,,,0,0,0,3,0,1
2640,de.java_chess.javaChess.renderer2d.ControlLayer$2.run()V,R7,root,N,N,E,,,0,0,0,0,3,1
2641,de.java_chess.javaChess.renderer2d.ControlLayer.-init-(Lde/java_chess/javaChess/GameController;Lde/java_chess/javaChess/renderer2d/PiecesLayer;)V,R0,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,3,0,0
2642,de.java_chess.javaChess.renderer2d.ControlLayer.-init-(Lde/java_chess/javaChess/GameController;Lde/java_chess/javaChess/renderer2d/PiecesLayer;)V,R1,inner,T,T,T,InnerMixedSurroundedT,CT,1,0,0,2,1,0
2643,de.java_chess.javaChess.renderer2d.ControlLayer.-init-(Lde/java_chess/javaChess/GameController;Lde/java_chess/javaChess/renderer2d/PiecesLayer;)V,R2,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,3,0
2644,de.java_chess.javaChess.renderer2d.ControlLayer.-init-(Lde/java_chess/javaChess/GameController;Lde/java_chess/javaChess/renderer2d/PiecesLayer;)V,R3,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,3,0
2645,de.java_chess.javaChess.renderer2d.ControlLayer.-init-(Lde/java_chess/javaChess/GameController;Lde/java_chess/javaChess/renderer2d/PiecesLayer;)V,R4,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,3,0
2646,de.java_chess.javaChess.renderer2d.ControlLayer.-init-(Lde/java_chess/javaChess/GameController;Lde/java_chess/javaChess/renderer2d/PiecesLayer;)V,R5,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,3,0,0
2647,de.java_chess.javaChess.renderer2d.ControlLayer.-init-(Lde/java_chess/javaChess/GameController;Lde/java_chess/javaChess/renderer2d/PiecesLayer;)V,R6,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,3,0,0
2648,de.java_chess.javaChess.renderer2d.ControlLayer.-init-(Lde/java_chess/javaChess/GameController;Lde/java_chess/javaChess/renderer2d/PiecesLayer;)V,R7,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,3,0
2649,de.java_chess.javaChess.renderer2d.ControlLayer.access$0(Lde/java_chess/javaChess/renderer2d/ControlLayer;)Lde/java_chess/javaChess/GameController;,R0,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2650,de.java_chess.javaChess.renderer2d.ControlLayer.access$0(Lde/java_chess/javaChess/renderer2d/ControlLayer;)Lde/java_chess/javaChess/GameController;,R1,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2651,de.java_chess.javaChess.renderer2d.ControlLayer.access$0(Lde/java_chess/javaChess/renderer2d/ControlLayer;)Lde/java_chess/javaChess/GameController;,R2,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2652,de.java_chess.javaChess.renderer2d.ControlLayer.access$0(Lde/java_chess/javaChess/renderer2d/ControlLayer;)Lde/java_chess/javaChess/GameController;,R3,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2653,de.java_chess.javaChess.renderer2d.ControlLayer.access$0(Lde/java_chess/javaChess/renderer2d/ControlLayer;)Lde/java_chess/javaChess/GameController;,R4,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2654,de.java_chess.javaChess.renderer2d.ControlLayer.access$0(Lde/java_chess/javaChess/renderer2d/ControlLayer;)Lde/java_chess/javaChess/GameController;,R5,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2655,de.java_chess.javaChess.renderer2d.ControlLayer.access$0(Lde/java_chess/javaChess/renderer2d/ControlLayer;)Lde/java_chess/javaChess/GameController;,R6,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2656,de.java_chess.javaChess.renderer2d.ControlLayer.access$0(Lde/java_chess/javaChess/renderer2d/ControlLayer;)Lde/java_chess/javaChess/GameController;,R7,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2657,de.java_chess.javaChess.renderer2d.ControlLayer.getController()Lde/java_chess/javaChess/GameController;,R0,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2658,de.java_chess.javaChess.renderer2d.ControlLayer.getController()Lde/java_chess/javaChess/GameController;,R1,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2659,de.java_chess.javaChess.renderer2d.ControlLayer.getController()Lde/java_chess/javaChess/GameController;,R2,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2660,de.java_chess.javaChess.renderer2d.ControlLayer.getController()Lde/java_chess/javaChess/GameController;,R3,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2661,de.java_chess.javaChess.renderer2d.ControlLayer.getController()Lde/java_chess/javaChess/GameController;,R4,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2662,de.java_chess.javaChess.renderer2d.ControlLayer.getController()Lde/java_chess/javaChess/GameController;,R5,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2663,de.java_chess.javaChess.renderer2d.ControlLayer.getController()Lde/java_chess/javaChess/GameController;,R6,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2664,de.java_chess.javaChess.renderer2d.ControlLayer.getController()Lde/java_chess/javaChess/GameController;,R7,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2665,de.java_chess.javaChess.renderer2d.ControlLayer.markSquare(ILjava/awt/Graphics;)V,R0,leaf,T,T,T,LeafMixedSurroundedT,CT,1,0,0,0,0,0
2666,de.java_chess.javaChess.renderer2d.ControlLayer.markSquare(ILjava/awt/Graphics;)V,R1,leaf,T,T,F,LeafBoundary,IT,1,0,0,0,0,0
2667,de.java_chess.javaChess.renderer2d.ControlLayer.markSquare(ILjava/awt/Graphics;)V,R2,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2668,de.java_chess.javaChess.renderer2d.ControlLayer.markSquare(ILjava/awt/Graphics;)V,R3,leaf,N,N,N,LeafMixedSurroundedN,CN,0,1,0,0,0,0
2669,de.java_chess.javaChess.renderer2d.ControlLayer.markSquare(ILjava/awt/Graphics;)V,R4,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2670,de.java_chess.javaChess.renderer2d.ControlLayer.markSquare(ILjava/awt/Graphics;)V,R5,leaf,T,T,T,LeafMixedSurroundedT,CT,1,0,0,0,0,0
2671,de.java_chess.javaChess.renderer2d.ControlLayer.markSquare(ILjava/awt/Graphics;)V,R6,leaf,T,T,T,LeafMixedSurroundedT,CT,1,0,0,0,0,0
2672,de.java_chess.javaChess.renderer2d.ControlLayer.markSquare(ILjava/awt/Graphics;)V,R7,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2673,de.java_chess.javaChess.renderer2d.ControlLayer.paintComponent(Ljava/awt/Graphics;)V,R0,inner,T,T,T,InnerMixedSurroundedT,CT,3,1,0,1,0,0
2674,de.java_chess.javaChess.renderer2d.ControlLayer.paintComponent(Ljava/awt/Graphics;)V,R1,inner,T,T,F,InnerBoundary,IT,0,4,0,1,0,0
2675,de.java_chess.javaChess.renderer2d.ControlLayer.paintComponent(Ljava/awt/Graphics;)V,R2,inner,N,N,N,InnerPureSurroundedN,CN,0,4,0,0,1,0
2676,de.java_chess.javaChess.renderer2d.ControlLayer.paintComponent(Ljava/awt/Graphics;)V,R3,inner,N,N,N,InnerMixedSurroundedN,CN,1,3,0,0,1,0
2677,de.java_chess.javaChess.renderer2d.ControlLayer.paintComponent(Ljava/awt/Graphics;)V,R4,inner,N,N,N,InnerPureSurroundedN,CN,0,4,0,0,1,0
2678,de.java_chess.javaChess.renderer2d.ControlLayer.paintComponent(Ljava/awt/Graphics;)V,R5,inner,T,T,T,InnerMixedSurroundedT,CT,2,2,0,1,0,0
2679,de.java_chess.javaChess.renderer2d.ControlLayer.paintComponent(Ljava/awt/Graphics;)V,R6,inner,T,T,T,InnerMixedSurroundedT,CT,2,2,0,1,0,0
2680,de.java_chess.javaChess.renderer2d.ControlLayer.paintComponent(Ljava/awt/Graphics;)V,R7,inner,N,N,N,InnerPureSurroundedN,CN,0,4,0,0,1,0
2681,de.java_chess.javaChess.renderer2d.ControlLayer.setController(Lde/java_chess/javaChess/GameController;)V,R0,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2682,de.java_chess.javaChess.renderer2d.ControlLayer.setController(Lde/java_chess/javaChess/GameController;)V,R1,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2683,de.java_chess.javaChess.renderer2d.ControlLayer.setController(Lde/java_chess/javaChess/GameController;)V,R2,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2684,de.java_chess.javaChess.renderer2d.ControlLayer.setController(Lde/java_chess/javaChess/GameController;)V,R3,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2685,de.java_chess.javaChess.renderer2d.ControlLayer.setController(Lde/java_chess/javaChess/GameController;)V,R4,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2686,de.java_chess.javaChess.renderer2d.ControlLayer.setController(Lde/java_chess/javaChess/GameController;)V,R5,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2687,de.java_chess.javaChess.renderer2d.ControlLayer.setController(Lde/java_chess/javaChess/GameController;)V,R6,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2688,de.java_chess.javaChess.renderer2d.ControlLayer.setController(Lde/java_chess/javaChess/GameController;)V,R7,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2689,de.java_chess.javaChess.renderer2d.EnginePanel.-init-()V,R0,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2690,de.java_chess.javaChess.renderer2d.EnginePanel.-init-()V,R1,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2691,de.java_chess.javaChess.renderer2d.EnginePanel.-init-()V,R2,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2692,de.java_chess.javaChess.renderer2d.EnginePanel.-init-()V,R3,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2693,de.java_chess.javaChess.renderer2d.EnginePanel.-init-()V,R4,inner,N,N,F,InnerBoundary,IN,1,0,0,0,1,0
2694,de.java_chess.javaChess.renderer2d.EnginePanel.-init-()V,R5,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2695,de.java_chess.javaChess.renderer2d.EnginePanel.-init-()V,R6,inner,T,T,F,InnerBoundary,IT,0,1,0,1,0,0
2696,de.java_chess.javaChess.renderer2d.EnginePanel.-init-()V,R7,inner,T,T,F,InnerBoundary,IT,0,1,0,1,0,0
2697,de.java_chess.javaChess.renderer2d.EnginePanel.getText()Ljava/lang/String;,R0,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2698,de.java_chess.javaChess.renderer2d.EnginePanel.getText()Ljava/lang/String;,R1,leaf,N,N,F,LeafBoundary,IN,0,1,0,0,0,0
2699,de.java_chess.javaChess.renderer2d.EnginePanel.getText()Ljava/lang/String;,R2,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2700,de.java_chess.javaChess.renderer2d.EnginePanel.getText()Ljava/lang/String;,R3,leaf,N,N,F,LeafBoundary,IN,0,1,0,0,0,0
2701,de.java_chess.javaChess.renderer2d.EnginePanel.getText()Ljava/lang/String;,R4,leaf,N,N,F,LeafBoundary,IN,0,1,0,0,0,0
2702,de.java_chess.javaChess.renderer2d.EnginePanel.getText()Ljava/lang/String;,R5,leaf,N,N,F,LeafBoundary,IN,0,1,0,0,0,0
2703,de.java_chess.javaChess.renderer2d.EnginePanel.getText()Ljava/lang/String;,R6,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2704,de.java_chess.javaChess.renderer2d.EnginePanel.getText()Ljava/lang/String;,R7,leaf,T,T,F,LeafBoundary,IT,1,0,0,0,0,0
2705,de.java_chess.javaChess.renderer2d.EnginePanel.jbInit()V,R0,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2706,de.java_chess.javaChess.renderer2d.EnginePanel.jbInit()V,R1,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2707,de.java_chess.javaChess.renderer2d.EnginePanel.jbInit()V,R2,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2708,de.java_chess.javaChess.renderer2d.EnginePanel.jbInit()V,R3,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2709,de.java_chess.javaChess.renderer2d.EnginePanel.jbInit()V,R4,leaf,N,N,F,LeafBoundary,IN,0,1,0,0,0,0
2710,de.java_chess.javaChess.renderer2d.EnginePanel.jbInit()V,R5,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2711,de.java_chess.javaChess.renderer2d.EnginePanel.jbInit()V,R6,leaf,T,T,F,LeafBoundary,IT,1,0,0,0,0,0
2712,de.java_chess.javaChess.renderer2d.EnginePanel.jbInit()V,R7,leaf,T,T,F,LeafBoundary,IT,1,0,0,0,0,0
2713,de.java_chess.javaChess.renderer2d.EnginePanel.modifyText(Ljava/lang/String;)V,R0,inner,T,T,T,InnerPureSurroundedT,CT,2,0,0,2,0,0
2714,de.java_chess.javaChess.renderer2d.EnginePanel.modifyText(Ljava/lang/String;)V,R1,inner,N,N,F,InnerBoundary,IN,2,0,0,0,2,0
2715,de.java_chess.javaChess.renderer2d.EnginePanel.modifyText(Ljava/lang/String;)V,R2,inner,N,N,N,InnerPureSurroundedN,CN,0,2,0,0,2,0
2716,de.java_chess.javaChess.renderer2d.EnginePanel.modifyText(Ljava/lang/String;)V,R3,inner,N,N,F,InnerBoundary,IN,2,0,0,0,2,0
2717,de.java_chess.javaChess.renderer2d.EnginePanel.modifyText(Ljava/lang/String;)V,R4,inner,N,N,F,InnerBoundary,IN,2,0,0,0,2,0
2718,de.java_chess.javaChess.renderer2d.EnginePanel.modifyText(Ljava/lang/String;)V,R5,inner,N,N,F,InnerBoundary,IN,2,0,0,0,2,0
2719,de.java_chess.javaChess.renderer2d.EnginePanel.modifyText(Ljava/lang/String;)V,R6,inner,T,T,T,InnerPureSurroundedT,CT,2,0,0,2,0,0
2720,de.java_chess.javaChess.renderer2d.EnginePanel.modifyText(Ljava/lang/String;)V,R7,inner,T,T,F,InnerBoundary,IT,0,2,0,2,0,0
2721,de.java_chess.javaChess.renderer2d.EnginePanel.setText(Ljava/lang/String;)V,R0,leaf,T,T,T,LeafPureSurroundedT,CT,2,0,0,0,0,0
2722,de.java_chess.javaChess.renderer2d.EnginePanel.setText(Ljava/lang/String;)V,R1,leaf,N,N,F,LeafBoundary,IN,1,1,0,0,0,0
2723,de.java_chess.javaChess.renderer2d.EnginePanel.setText(Ljava/lang/String;)V,R2,leaf,N,N,N,LeafPureSurroundedN,CN,0,2,0,0,0,0
2724,de.java_chess.javaChess.renderer2d.EnginePanel.setText(Ljava/lang/String;)V,R3,leaf,N,N,F,LeafBoundary,IN,1,1,0,0,0,0
2725,de.java_chess.javaChess.renderer2d.EnginePanel.setText(Ljava/lang/String;)V,R4,leaf,N,N,T,LeafMixedSurroundedT,IN,1,1,0,0,0,0
2726,de.java_chess.javaChess.renderer2d.EnginePanel.setText(Ljava/lang/String;)V,R5,leaf,N,N,F,LeafBoundary,IN,1,1,0,0,0,0
2727,de.java_chess.javaChess.renderer2d.EnginePanel.setText(Ljava/lang/String;)V,R6,leaf,T,T,T,LeafMixedSurroundedT,CT,2,0,0,0,0,0
2728,de.java_chess.javaChess.renderer2d.EnginePanel.setText(Ljava/lang/String;)V,R7,leaf,T,T,N,LeafMixedSurroundedN,IT,1,1,0,0,0,0
2729,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-()V,R0,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2730,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-()V,R1,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2731,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-()V,R2,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2732,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-()V,R3,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2733,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-()V,R4,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,1,0
2734,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-()V,R5,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2735,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-()V,R6,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2736,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-()V,R7,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,1,0,0
2737,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-(I)V,R0,inner,T,T,T,InnerPureSurroundedT,CT,1,0,0,2,0,0
2738,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-(I)V,R1,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,2,0
2739,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-(I)V,R2,inner,N,N,N,InnerPureSurroundedN,CN,0,1,0,0,2,0
2740,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-(I)V,R3,inner,T,T,F,InnerBoundary,IT,0,1,0,2,0,0
2741,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-(I)V,R4,inner,N,N,F,InnerBoundary,IN,1,0,0,0,2,0
2742,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-(I)V,R5,inner,T,T,F,InnerBoundary,IT,0,1,0,2,0,0
2743,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-(I)V,R6,inner,T,T,F,InnerBoundary,IT,0,1,0,2,0,0
2744,de.java_chess.javaChess.renderer2d.GameTimerPanel.-init-(I)V,R7,inner,T,T,F,InnerBoundary,IT,0,1,0,2,0,0
2745,de.java_chess.javaChess.renderer2d.GameTimerPanel.actionPerformed(Ljava/awt/event/ActionEvent;)V,R0,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2746,de.java_chess.javaChess.renderer2d.GameTimerPanel.actionPerformed(Ljava/awt/event/ActionEvent;)V,R1,leaf,N,N,T,LeafPureSurroundedT,IN,1,0,0,0,0,0
2747,de.java_chess.javaChess.renderer2d.GameTimerPanel.actionPerformed(Ljava/awt/event/ActionEvent;)V,R2,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2748,de.java_chess.javaChess.renderer2d.GameTimerPanel.actionPerformed(Ljava/awt/event/ActionEvent;)V,R3,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2749,de.java_chess.javaChess.renderer2d.GameTimerPanel.actionPerformed(Ljava/awt/event/ActionEvent;)V,R4,leaf,N,N,N,LeafPureSurroundedN,CN,0,1,0,0,0,0
2750,de.java_chess.javaChess.renderer2d.GameTimerPanel.actionPerformed(Ljava/awt/event/ActionEvent;)V,R5,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2751,de.java_chess.javaChess.renderer2d.GameTimerPanel.actionPerformed(Ljava/awt/event/ActionEvent;)V,R6,leaf,T,T,T,LeafPureSurroundedT,CT,1,0,0,0,0,0
2752,de.java_chess.javaChess.renderer2d.GameTimerPanel.actionPerformed(Ljava/awt/event/ActionEvent;)V,R7,leaf,T,T,N,LeafPureSurroundedN,IT,0,1,0,0,0,0
